Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Thailand,Under-five mortality rate,Female,2021,7.44983809269939,,"Deaths per 1,000 live births",Normal value,,6.22602531702547,9.80319078352468,,,,UN_IGME,,,,,,Total
Thailand,Under-five mortality rate,Male,2021,9.09108632380946,,"Deaths per 1,000 live births",Normal value,,7.60552361911529,12.0164193659538,,,,UN_IGME,,,,,,Total
Thailand,Under-five mortality rate,Total,2021,8.29102870296974,,"Deaths per 1,000 live births",Normal value,,6.98268152831224,10.865364521212,,,,UN_IGME,,,,,,Total
Timor-Leste,Under-five mortality rate,Female,2021,46.1856655405096,,"Deaths per 1,000 live births",Normal value,,30.2333279532093,69.7002709980315,,,,UN_IGME,,,,,,Total
Timor-Leste,Under-five mortality rate,Male,2021,54.6278667129036,,"Deaths per 1,000 live births",Normal value,,35.8142910936672,82.3539693541081,,,,UN_IGME,,,,,,Total
Timor-Leste,Under-five mortality rate,Total,2021,50.5489746820447,,"Deaths per 1,000 live births",Normal value,,33.1690212143697,75.9707595855666,,,,UN_IGME,,,,,,Total
Togo,Under-five mortality rate,Female,2021,57.4428357703094,,"Deaths per 1,000 live births",Normal value,,43.1346896320932,76.459340255686,,,,UN_IGME,,,,,,Total
Togo,Under-five mortality rate,Male,2021,67.5006374021933,,"Deaths per 1,000 live births",Normal value,,50.602496859419,89.3598157308829,,,,UN_IGME,,,,,,Total
Togo,Under-five mortality rate,Total,2021,62.604451777555,,"Deaths per 1,000 live births",Normal value,,47.0581648077656,82.8490777084356,,,,UN_IGME,,,,,,Total
Tonga,Under-five mortality rate,Female,2021,9.78125289744968,,"Deaths per 1,000 live births",Normal value,,5.23947429249143,17.1072119395796,,,,UN_IGME,,,,,,Total
Tonga,Under-five mortality rate,Male,2021,12.4022728171717,,"Deaths per 1,000 live births",Normal value,,6.68901960297026,21.7081015998726,,,,UN_IGME,,,,,,Total
Tonga,Under-five mortality rate,Total,2021,11.1398831041552,,"Deaths per 1,000 live births",Normal value,,5.97996259208644,19.4394512345146,,,,UN_IGME,,,,,,Total
Trinidad and Tobago,Under-five mortality rate,Female,2021,14.7226929335147,,"Deaths per 1,000 live births",Normal value,,6.02028786594629,37.5291908186252,,,,UN_IGME,,,,,,Total
Trinidad and Tobago,Under-five mortality rate,Male,2021,17.829712305106,,"Deaths per 1,000 live births",Normal value,,7.30296102552859,45.2865947045239,,,,UN_IGME,,,,,,Total
Trinidad and Tobago,Under-five mortality rate,Total,2021,16.3317657427349,,"Deaths per 1,000 live births",Normal value,,6.70395750000396,41.5347733276037,,,,UN_IGME,,,,,,Total
Tunisia,Under-five mortality rate,Female,2021,14.8942754448631,,"Deaths per 1,000 live births",Normal value,,12.5462719571434,17.6556577999361,,,,UN_IGME,,,,,,Total
Tunisia,Under-five mortality rate,Male,2021,17.6736934111669,,"Deaths per 1,000 live births",Normal value,,14.9000109986577,20.9080999971441,,,,UN_IGME,,,,,,Total
Tunisia,Under-five mortality rate,Total,2021,16.3213438249204,,"Deaths per 1,000 live births",Normal value,,13.7749204838045,19.2824303382134,,,,UN_IGME,,,,,,Total
Turkmenistan,Under-five mortality rate,Female,2021,35.4793703106858,,"Deaths per 1,000 live births",Normal value,,23.1463049754731,53.9877149506737,,,,UN_IGME,,,,,,Total
Turkmenistan,Under-five mortality rate,Male,2021,46.9869956813787,,"Deaths per 1,000 live births",Normal value,,30.6875114052343,70.9187726006282,,,,UN_IGME,,,,,,Total
Turkmenistan,Under-five mortality rate,Total,2021,41.4278028316905,,"Deaths per 1,000 live births",Normal value,,27.0376699477704,62.8238987552916,,,,UN_IGME,,,,,,Total
Turks and Caicos Islands,Under-five mortality rate,Female,2021,4.20803200441191,,"Deaths per 1,000 live births",Normal value,,2.49677153132978,7.1639987264335,,,,UN_IGME,,,,,,Total
Turks and Caicos Islands,Under-five mortality rate,Male,2021,4.76059814295549,,"Deaths per 1,000 live births",Normal value,,2.83222037052077,8.08692141175755,,,,UN_IGME,,,,,,Total
Turks and Caicos Islands,Under-five mortality rate,Total,2021,4.48939031066383,,"Deaths per 1,000 live births",Normal value,,2.66967993376428,7.62776722909043,,,,UN_IGME,,,,,,Total
Tuvalu,Under-five mortality rate,Female,2021,19.0202174575955,,"Deaths per 1,000 live births",Normal value,,10.6925734510181,33.5955044748963,,,,UN_IGME,,,,,,Total
Tuvalu,Under-five mortality rate,Male,2021,23.3323568151005,,"Deaths per 1,000 live births",Normal value,,13.0340759436669,41.0410816349608,,,,UN_IGME,,,,,,Total
Tuvalu,Under-five mortality rate,Total,2021,21.2540893213512,,"Deaths per 1,000 live births",Normal value,,11.9263575377171,37.3448030352474,,,,UN_IGME,,,,,,Total
Türkiye,Under-five mortality rate,Female,2021,8.36683138106269,,"Deaths per 1,000 live births",Normal value,,7.16912998999377,9.92490769539553,,,,UN_IGME,,,,,,Total
Türkiye,Under-five mortality rate,Male,2021,9.56052065875538,,"Deaths per 1,000 live births",Normal value,,8.19913362440369,11.3156259165871,,,,UN_IGME,,,,,,Total
Türkiye,Under-five mortality rate,Total,2021,8.98016799425261,,"Deaths per 1,000 live births",Normal value,,7.71038661648795,10.6323739260367,,,,UN_IGME,,,,,,Total
Uganda,Under-five mortality rate,Female,2021,37.4686273970964,,"Deaths per 1,000 live births",Normal value,,26.0635329025265,53.1768647593816,,,,UN_IGME,,,,,,Total
Uganda,Under-five mortality rate,Male,2021,46.5149329519706,,"Deaths per 1,000 live births",Normal value,,32.4109452579473,66.3091589645234,,,,UN_IGME,,,,,,Total
Uganda,Under-five mortality rate,Total,2021,42.1281824436793,,"Deaths per 1,000 live births",Normal value,,29.3478078456861,59.8663243140522,,,,UN_IGME,,,,,,Total
Ukraine,Under-five mortality rate,Female,2021,7.4304318565403,,"Deaths per 1,000 live births",Normal value,,6.90410892739702,7.98653443978999,,,,UN_IGME,,,,,,Total
Ukraine,Under-five mortality rate,Male,2021,8.99946523455053,,"Deaths per 1,000 live births",Normal value,,8.43060674397523,9.59640641002865,,,,UN_IGME,,,,,,Total
Ukraine,Under-five mortality rate,Total,2021,8.22322547835979,,"Deaths per 1,000 live births",Normal value,,7.86377811656589,8.65164182810885,,,,UN_IGME,,,,,,Total
United Arab Emirates,Under-five mortality rate,Female,2021,5.7265125685576,,"Deaths per 1,000 live births",Normal value,,4.8684015428846,6.76182118911478,,,,UN_IGME,,,,,,Total
United Arab Emirates,Under-five mortality rate,Male,2021,6.97767992132543,,"Deaths per 1,000 live births",Normal value,,5.93586900931139,8.19690484760847,,,,UN_IGME,,,,,,Total
United Arab Emirates,Under-five mortality rate,Total,2021,6.37177633181807,,"Deaths per 1,000 live births",Normal value,,5.43234697861314,7.48044958698596,,,,UN_IGME,,,,,,Total
United Kingdom,Under-five mortality rate,Female,2021,3.79542798308763,,"Deaths per 1,000 live births",Normal value,,3.59122015985909,4.01285289471553,,,,UN_IGME,,,,,,Total
United Kingdom,Under-five mortality rate,Male,2021,4.5567989081663,,"Deaths per 1,000 live births",Normal value,,4.31578201837582,4.80265680825254,,,,UN_IGME,,,,,,Total
United Kingdom,Under-five mortality rate,Total,2021,4.18539847253471,,"Deaths per 1,000 live births",Normal value,,3.97693448144871,4.40218973485087,,,,UN_IGME,,,,,,Total
United Republic of Tanzania,Under-five mortality rate,Female,2021,43.3951080107245,,"Deaths per 1,000 live births",Normal value,,29.4086737740059,64.7297526428071,,,,UN_IGME,,,,,,Total
United Republic of Tanzania,Under-five mortality rate,Male,2021,50.6698553310047,,"Deaths per 1,000 live births",Normal value,,34.409908541048,76.0245983483345,,,,UN_IGME,,,,,,Total
United Republic of Tanzania,Under-five mortality rate,Total,2021,47.1164020668742,,"Deaths per 1,000 live births",Normal value,,32.1204713523827,70.4564931953406,,,,UN_IGME,,,,,,Total
United States,Under-five mortality rate,Female,2021,5.65097758617551,,"Deaths per 1,000 live births",Normal value,,5.33388795569387,5.98072787593896,,,,UN_IGME,,,,,,Total
United States,Under-five mortality rate,Male,2021,6.80479423502832,,"Deaths per 1,000 live births",Normal value,,6.43175841434474,7.19744768328058,,,,UN_IGME,,,,,,Total
United States,Under-five mortality rate,Total,2021,6.24297945213506,,"Deaths per 1,000 live births",Normal value,,5.909425496051,6.59035421691293,,,,UN_IGME,,,,,,Total
Uruguay,Under-five mortality rate,Female,2021,5.23469121027173,,"Deaths per 1,000 live births",Normal value,,4.73611197397529,5.76866131850889,,,,UN_IGME,,,,,,Total
Uruguay,Under-five mortality rate,Male,2021,6.38422225326859,,"Deaths per 1,000 live births",Normal value,,5.79131033624592,7.0281592050325,,,,UN_IGME,,,,,,Total
Uruguay,Under-five mortality rate,Total,2021,5.82309849357604,,"Deaths per 1,000 live births",Normal value,,5.29927572555235,6.38300535596341,,,,UN_IGME,,,,,,Total
Uzbekistan,Under-five mortality rate,Female,2021,12.1811026234028,,"Deaths per 1,000 live births",Normal value,,10.8812513775072,13.9950087456807,,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Uzbekistan are from the vital registration system, with a rate of 5.9, 9.2 and 12.3 deaths per 1,000 live births for both sexes, respectively, in 2021. The most recent official sex-specific estimates from the vital registration system for infant and under-five mortality for males are 10.1 and 13.4 deaths per 1,000 live births and 8.2 and 11.1 deaths per 1,000 live births, respectively, in 2021.",,UN_IGME,,,,,,Total
Uzbekistan,Under-five mortality rate,Male,2021,15.8818808471415,,"Deaths per 1,000 live births",Normal value,,14.2926169000847,18.1766020023639,,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Uzbekistan are from the vital registration system, with a rate of 5.9, 9.2 and 12.3 deaths per 1,000 live births for both sexes, respectively, in 2021. The most recent official sex-specific estimates from the vital registration system for infant and under-five mortality for males are 10.1 and 13.4 deaths per 1,000 live births and 8.2 and 11.1 deaths per 1,000 live births, respectively, in 2021.",,UN_IGME,,,,,,Total
Uzbekistan,Under-five mortality rate,Total,2021,14.0660642215447,,"Deaths per 1,000 live births",Normal value,,12.7904548061997,16.0071345990346,,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Uzbekistan are from the vital registration system, with a rate of 5.9, 9.2 and 12.3 deaths per 1,000 live births for both sexes, respectively, in 2021. The most recent official sex-specific estimates from the vital registration system for infant and under-five mortality for males are 10.1 and 13.4 deaths per 1,000 live births and 8.2 and 11.1 deaths per 1,000 live births, respectively, in 2021.",,UN_IGME,,,,,,Total
Vanuatu,Under-five mortality rate,Female,2021,21.3234487282385,,"Deaths per 1,000 live births",Normal value,,12.0164064264452,38.4275609742754,,,,UN_IGME,,,,,,Total
Vanuatu,Under-five mortality rate,Male,2021,25.1120363077203,,"Deaths per 1,000 live births",Normal value,,14.1369507525915,44.9672408911699,,,,UN_IGME,,,,,,Total
Vanuatu,Under-five mortality rate,Total,2021,23.214131398371,,"Deaths per 1,000 live births",Normal value,,13.1651027647961,41.703632195351,,,,UN_IGME,,,,,,Total
Venezuela (Bolivarian Republic of),Under-five mortality rate,Female,2021,22.1399943448726,,"Deaths per 1,000 live births",Normal value,,16.2567132784457,30.1596084623298,,,,UN_IGME,,,,,,Total
Venezuela (Bolivarian Republic of),Under-five mortality rate,Male,2021,26.1386264136838,,"Deaths per 1,000 live births",Normal value,,19.1724224432879,35.633988166167,,,,UN_IGME,,,,,,Total
Venezuela (Bolivarian Republic of),Under-five mortality rate,Total,2021,24.2297258674952,,"Deaths per 1,000 live births",Normal value,,17.8216372597387,32.9784913205781,,,,UN_IGME,,,,,,Total
Viet Nam,Under-five mortality rate,Female,2021,16.9522229416949,,"Deaths per 1,000 live births",Normal value,,14.9789086077439,19.332995526841,,,,UN_IGME,,,,,,Total
Viet Nam,Under-five mortality rate,Male,2021,24.066553759125,,"Deaths per 1,000 live births",Normal value,,21.3161914582507,27.3048648676059,,,,UN_IGME,,,,,,Total
Viet Nam,Under-five mortality rate,Total,2021,20.6016287352245,,"Deaths per 1,000 live births",Normal value,,18.318834739652,23.350928010013,,,,UN_IGME,,,,,,Total
West and Central Africa,Under-five mortality rate,Female,2021,85.2597537691117,,"Deaths per 1,000 live births",Normal value,,73.6752070778561,103.617383534241,,,,UN_IGME,,,,,,Total
West and Central Africa,Under-five mortality rate,Female,2021,85.2597537691117,,"Deaths per 1,000 live births",,,73.6752070778561,103.617383534241,,,,UN_IGME,,,,,,Total
West and Central Africa,Under-five mortality rate,Male,2021,97.3738975041073,,"Deaths per 1,000 live births",Normal value,,84.2463432399415,118.045252899198,,,,UN_IGME,,,,,,Total
West and Central Africa,Under-five mortality rate,Male,2021,97.3738975041073,,"Deaths per 1,000 live births",,,84.2463432399415,118.045252899198,,,,UN_IGME,,,,,,Total
West and Central Africa,Under-five mortality rate,Total,2021,91.4993485844541,,"Deaths per 1,000 live births",Normal value,,79.1570712586348,110.79461775949,,,,UN_IGME,,,,,,Total
West and Central Africa,Under-five mortality rate,Total,2021,91.4993485844541,,"Deaths per 1,000 live births",,,79.1570712586348,110.79461775949,,,,UN_IGME,,,,,,Total
Western Asia,Under-five mortality rate,Female,2021,21.0653320532138,,"Deaths per 1,000 live births",Normal value,,15.187326208414,32.968103258817,,,,UN_IGME,,,,,,Total
Western Asia,Under-five mortality rate,Male,2021,24.5999376070133,,"Deaths per 1,000 live births",Normal value,,17.8044900280711,38.3495940367865,,,,UN_IGME,,,,,,Total
Western Asia,Under-five mortality rate,Total,2021,22.8227914390228,,"Deaths per 1,000 live births",Normal value,,16.5451383082779,35.5622298838064,,,,UN_IGME,,,,,,Total
Western Europe,Under-five mortality rate,Female,2021,3.34232120018352,,"Deaths per 1,000 live births",Normal value,,3.27538762767536,3.41773958578108,,,,UN_IGME,,,,,,Total
Western Europe,Under-five mortality rate,Male,2021,4.00575194781494,,"Deaths per 1,000 live births",Normal value,,3.9244797832464,4.09196121368517,,,,UN_IGME,,,,,,Total
Western Europe,Under-five mortality rate,Total,2021,3.68238883086003,,"Deaths per 1,000 live births",Normal value,,3.61293746084951,3.75955502924639,,,,UN_IGME,,,,,,Total
World,Under-five mortality rate,Female,2021,35.7399645232621,,"Deaths per 1,000 live births",Normal value,,33.8857682089557,39.6951492675362,,,,UN_IGME,,,,,,Total
World,Under-five mortality rate,Male,2021,40.2757013458236,,"Deaths per 1,000 live births",Normal value,,38.2418503154226,44.7004067775504,,,,UN_IGME,,,,,,Total
World,Under-five mortality rate,Total,2021,38.092442829294,,"Deaths per 1,000 live births",Normal value,,36.1257130309518,42.2408954637266,,,,UN_IGME,,,,,,Total
World Bank (high income),Under-five mortality rate,Female,2021,4.45720397457139,,"Deaths per 1,000 live births",Normal value,,4.31784661625161,4.66504001947763,,,,UN_IGME,,,,,,Total
World Bank (high income),Under-five mortality rate,Male,2021,5.27128980577074,,"Deaths per 1,000 live births",Normal value,,5.11622788949939,5.50478004383971,,,,UN_IGME,,,,,,Total
World Bank (high income),Under-five mortality rate,Total,2021,4.87498655173013,,"Deaths per 1,000 live births",Normal value,,4.73112396475001,5.08846302181951,,,,UN_IGME,,,,,,Total
World Bank (low income),Under-five mortality rate,Female,2021,62.1365979166653,,"Deaths per 1,000 live births",Normal value,,56.8050424340653,74.0182406413359,,,,UN_IGME,,,,,,Total
World Bank (low income),Under-five mortality rate,Male,2021,72.4119463572263,,"Deaths per 1,000 live births",Normal value,,66.2619144328546,86.3272944499372,,,,UN_IGME,,,,,,Total
World Bank (low income),Under-five mortality rate,Total,2021,67.4067826337849,,"Deaths per 1,000 live births",Normal value,,61.7035217609307,80.2017498069047,,,,UN_IGME,,,,,,Total
World Bank (lower middle income),Under-five mortality rate,Female,2021,41.3149274344593,,"Deaths per 1,000 live births",Normal value,,37.9364152178892,46.8831205460615,,,,UN_IGME,,,,,,Total
World Bank (lower middle income),Under-five mortality rate,Male,2021,45.8067692636706,,"Deaths per 1,000 live births",Normal value,,42.0230618291889,51.8461757401263,,,,UN_IGME,,,,,,Total
World Bank (lower middle income),Under-five mortality rate,Total,2021,43.6514772576889,,"Deaths per 1,000 live births",Normal value,,40.0688285799547,49.4649710543742,,,,UN_IGME,,,,,,Total
World Bank (upper middle income),Under-five mortality rate,Female,2021,10.767439522442,,"Deaths per 1,000 live births",Normal value,,10.3078374876856,11.5414828760337,,,,UN_IGME,,,,,,Total
World Bank (upper middle income),Under-five mortality rate,Male,2021,12.6636764486877,,"Deaths per 1,000 live births",Normal value,,12.1412898860882,13.5698969626972,,,,UN_IGME,,,,,,Total
World Bank (upper middle income),Under-five mortality rate,Total,2021,11.7501946037147,,"Deaths per 1,000 live births",Normal value,,11.272957338326,12.5711387792609,,,,UN_IGME,,,,,,Total
Yemen,Under-five mortality rate,Female,2021,58.0005461158674,,"Deaths per 1,000 live births",Normal value,,25.6369101836884,122.492401501863,,,,UN_IGME,,,,,,Total
Yemen,Under-five mortality rate,Male,2021,66.3006456545144,,"Deaths per 1,000 live births",Normal value,,29.4933632919567,140.95004853639,,,,UN_IGME,,,,,,Total
Yemen,Under-five mortality rate,Total,2021,61.908941015291,,"Deaths per 1,000 live births",Normal value,,27.6962408057808,131.934641551917,,,,UN_IGME,,,,,,Total
Zambia,Under-five mortality rate,Female,2021,52.5918213919198,,"Deaths per 1,000 live births",Normal value,,37.3661297269989,73.7358887140988,,,,UN_IGME,,,,,,Total
Zambia,Under-five mortality rate,Male,2021,62.4840031899873,,"Deaths per 1,000 live births",Normal value,,44.4156642210543,87.3436544437585,,,,UN_IGME,,,,,,Total
Zambia,Under-five mortality rate,Total,2021,57.6918336731377,,"Deaths per 1,000 live births",Normal value,,40.9423914223078,80.4884823487446,,,,UN_IGME,,,,,,Total
Zimbabwe,Under-five mortality rate,Female,2021,44.8010198134621,,"Deaths per 1,000 live births",Normal value,,30.8093334888404,65.2057050982787,,,,UN_IGME,,,,,,Total
Zimbabwe,Under-five mortality rate,Male,2021,53.98873191956,,"Deaths per 1,000 live births",Normal value,,37.0758963524544,78.3686048512987,,,,UN_IGME,,,,,,Total
Zimbabwe,Under-five mortality rate,Total,2021,49.5219717587307,,"Deaths per 1,000 live births",Normal value,,34.1577527652977,71.8946202645696,,,,UN_IGME,,,,,,Total
,,,,,,,,,,,,,,,,,,,,
